	_worker_id	edge	template	question_should_contain	question
230	45354684	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	please tell beacause i need to know How do I clean the @cleanObject on the @appliance?
231	45354684	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	im asking myself now the question about i need to know How do I clean the @cleanObject on the @appliance?
232	45871938	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance?
233	45871938	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	Can I clean the @cleanObject on the @appliance?
234	45871938	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	Who tells me how to clean the @cleanObject on the @appliance?
235	45850453	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	always to have your things clean @cleanObject @appliance
236	45850453	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	you have to be tied up with your personal things tlf tv @cleanObject @appliance
237	45850453	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	all kinds of things and what to clean it for dust @cleanObject @appliance
238	45842385	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	how can i make clean some of my @cleanObject @appliance
239	45842385	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	how can i set clean some of my @cleanObject @appliance
240	45842385	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	how can i bring clean some of my @cleanObject @appliance
241	45597835	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How can I clean the @cleanObject of the @appliance?
242	45597835	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject of the @appliance?
243	45597835	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How can I clean the @cleanObject of the @appliance?
244	45599953	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	With which objects can I clean the @cleanObject in @appliance?
245	45599953	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How often should the @cleanObject be cleaned in @appliance?
246	45599953	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	The @cleanObject in @appliance must be cleaned every day
247	45601753	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	Why can I make the @cleanObject clean on the @appliance?he @appliance clean the @cleanObject?
248	45601753	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do the @cleanObject on the @appliance clean?
249	45601753	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	Why do the @cleanObject on the @appliance install up?
250	45661183	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	the movill3G @cleanObject @appliance
251	45661183	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	YOU are the on 15 minutes the how a feature off@cleanObject @appliance
252	45661183	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	I'M market off the appleance@cleanObject @appliance
253	45526191	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	Please teach me how do I clean the @cleanObject on the @appliance
254	45526191	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	could you tell me how do I clean the @cleanObject on the @appliance?
255	45526191	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	i want to know how do I clean the @cleanObject on the @appliance
256	45349054	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I quickly clean the @cleanObject on the @appliance?
257	45349054	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I safely clean the @cleanObject in the @appliance?
258	45349054	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How can I clean the @cleanObject on the @appliance?
259	45440910	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	please tell beacause i need to know How do I clean the @cleanObject on the @appliance?
260	45440910	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	I would like to clarify the doubt about How do I clean the @cleanObject on the @appliance?
261	45440910	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	i need to know please soon How do I clean the @cleanObject on the @appliance?
262	45972171	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? missing
263	45972171	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? topic
264	45972171	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? really
265	45603031	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on my @appliance?
266	45603031	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	what places should I clean in my @cleanObject inside @appliance?
267	45603031	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	where should I clean my @cleanObject inside @appliance?
268	45970363	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? wen
269	45970363	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? wass
270	45970363	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? dear
271	45932848	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	what is the @cleanObject in the @appliance?
272	45932848	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	can you find the @cleanObject in the @appliance?
273	45932848	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	do you need the @cleanObject in the @appliance?
274	45464287	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the kitchen @cleanObject on the @appliance?
275	45464287	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the bat @cleanObject on the @appliance?
276	45464287	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the phone @cleanObject on the @appliance?
277	45795001	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	How do I clean the @cleanObject on the @appliance? yes
278	45795001	clean part of a appliance	How do I clean the @cleanObject on the @appliance?	@cleanObject @appliance	What to do to clean a @cleanObject on the @appliance?
